trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
4_I14-005_2015I14_2_1_4__5___,06:31:05,06:31:05,par_4_89,14,,,,
4_I14-005_2015I14_2_1_4__5___,06:32:21,06:32:21,par_4_88,15,,,,
4_I14-005_2015I14_2_1_4__5___,06:33:13,06:33:13,par_4_87,16,,,,
4_I14-005_2015I14_2_1_4__5___,06:34:30,06:34:30,par_4_86,17,,,,
4_I14-005_2015I14_2_1_4__5___,06:36:17,06:36:17,par_4_85,18,,,,
4_I14-005_2015I14_2_1_4__5___,06:38:06,06:38:06,par_4_84,19,,,,
4_I14-005_2015I14_2_1_4__5___,06:39:48,06:39:48,par_4_83,20,,,,
4_I14-005_2015I14_2_1_4__5___,06:41:31,06:41:31,par_4_82,21,,,,
4_I14-005_2015I14_2_1_4__5___,06:43:47,06:43:47,par_4_81,22,,,,
4_I14-005_2015I14_2_1_4__5___,06:45:33,06:45:33,par_4_80,23,,,,
4_I14-005_2015I14_2_1_4__5___,06:47:22,06:47:22,par_4_79,24,,,,
4_I14-005_2015I14_2_1_4__5___,06:48:44,06:48:44,par_4_78,25,,,,
4_I14-005_2015I14_2_1_4__5___,06:50:08,06:50:08,par_4_77,26,,,,
4_I14-005_2015I14_2_1_4__5___,06:52:35,06:52:35,par_4_76,27,,,,
4_I14-005_2015I14_2_1_4__5___,06:54:34,06:54:34,par_4_75,28,,,,
4_I14-005_2015I14_2_1_4__5___,06:57:07,06:57:07,par_4_74,29,,,,
4_I14-005_2015I14_2_1_4__5___,07:00:45,07:00:45,par_4_253,30,,,,
4_I14-005_2015I14_2_1_4__5___,07:02:39,07:02:39,par_4_252,31,,,,
4_I15-005_2015I15_1_1_4__5___,06:05:00,06:05:00,par_4_252,0,,,,
4_I15-005_2015I15_1_1_4__5___,06:06:54,06:06:54,par_4_253,1,,,,
4_I15-005_2015I15_1_1_4__5___,06:10:32,06:10:32,par_4_74,2,,,,
4_I15-005_2015I15_1_1_4__5___,06:13:05,06:13:05,par_4_75,3,,,,
4_I15-005_2015I15_1_1_4__5___,06:15:04,06:15:04,par_4_76,4,,,,
4_I15-005_2015I15_1_1_4__5___,06:17:31,06:17:31,par_4_77,5,,,,
4_I15-005_2015I15_1_1_4__5___,06:18:55,06:18:55,par_4_78,6,,,,
4_I15-005_2015I15_1_1_4__5___,06:20:17,06:20:17,par_4_79,7,,,,
4_I15-005_2015I15_1_1_4__5___,06:22:06,06:22:06,par_4_80,8,,,,
4_I15-005_2015I15_1_1_4__5___,06:23:52,06:23:52,par_4_81,9,,,,
4_I15-005_2015I15_1_1_4__5___,06:26:08,06:26:08,par_4_82,10,,,,
4_I15-005_2015I15_1_1_4__5___,06:27:51,06:27:51,par_4_83,11,,,,
4_I15-005_2015I15_1_1_4__5___,06:29:33,06:29:33,par_4_84,12,,,,
4_I15-005_2015I15_1_1_4__5___,06:31:22,06:31:22,par_4_85,13,,,,
4_I15-005_2015I15_1_1_4__5___,06:33:09,06:33:09,par_4_86,14,,,,
4_I15-005_2015I15_1_1_4__5___,06:34:26,06:34:26,par_4_87,15,,,,
4_I15-005_2015I15_1_1_4__5___,06:35:18,06:35:18,par_4_88,16,,,,
4_I15-005_2015I15_1_1_4__5___,06:36:34,06:36:34,par_4_89,17,,,,
4_I15-005_2015I15_1_1_4__5___,06:38:32,06:38:32,par_4_90,18,,,,
4_I15-005_2015I15_1_1_4__5___,06:40:02,06:40:02,par_4_91,19,,,,
4_I15-005_2015I15_1_1_4__5___,06:42:20,06:42:20,par_4_92,20,,,,
4_I15-005_2015I15_1_1_4__5___,06:43:43,06:43:43,par_4_93,21,,,,
4_I15-005_2015I15_1_1_4__5___,06:45:40,06:45:40,par_4_94,22,,,,
4_I15-005_2015I15_1_1_4__5___,06:47:38,06:47:38,par_4_95,23,,,,
4_I15-005_2015I15_1_1_4__5___,06:49:20,06:49:20,par_4_96,24,,,,
4_I15-005_2015I15_1_1_4__5___,06:51:13,06:51:13,par_4_97,25,,,,
4_I15-005_2015I15_1_1_4__5___,06:52:49,06:52:49,par_4_98,26,,,,
4_I15-005_2015I15_1_1_4__5___,06:54:19,06:54:19,par_4_99,27,,,,
4_I15-005_2015I15_1_1_4__5___,06:56:42,06:56:42,par_4_100,28,,,,
4_I15-005_2015I15_1_1_4__5___,06:58:26,06:58:26,par_4_101,29,,,,
4_I15-005_2015I15_1_1_4__5___,06:59:35,06:59:35,par_4_102,30,,,,
4_I15-005_2015I15_1_1_4__5___,07:02:39,07:02:39,par_4_103,31,,,,
4_I15-005_2015I15_2_1_4__5___,06:05:00,06:05:00,par_4_103,0,,,,
4_I15-005_2015I15_2_1_4__5___,06:08:04,06:08:04,par_4_102,1,,,,
4_I15-005_2015I15_2_1_4__5___,06:09:13,06:09:13,par_4_101,2,,,,
4_I15-005_2015I15_2_1_4__5___,06:10:57,06:10:57,par_4_100,3,,,,
4_I15-005_2015I15_2_1_4__5___,06:13:20,06:13:20,par_4_99,4,,,,
4_I15-005_2015I15_2_1_4__5___,06:14:50,06:14:50,par_4_98,5,,,,
4_I15-005_2015I15_2_1_4__5___,06:16:26,06:16:26,par_4_97,6,,,,
4_I15-005_2015I15_2_1_4__5___,06:18:19,06:18:19,par_4_96,7,,,,
4_I15-005_2015I15_2_1_4__5___,06:20:01,06:20:01,par_4_95,8,,,,
4_I15-005_2015I15_2_1_4__5___,06:21:59,06:21:59,par_4_94,9,,,,
4_I15-005_2015I15_2_1_4__5___,06:23:56,06:23:56,par_4_93,10,,,,
4_I15-005_2015I15_2_1_4__5___,06:25:19,06:25:19,par_4_92,11,,,,
4_I15-005_2015I15_2_1_4__5___,06:27:37,06:27:37,par_4_91,12,,,,
4_I15-005_2015I15_2_1_4__5___,06:29:07,06:29:07,par_4_90,13,,,,
4_I15-005_2015I15_2_1_4__5___,06:31:05,06:31:05,par_4_89,14,,,,
4_I15-005_2015I15_2_1_4__5___,06:32:21,06:32:21,par_4_88,15,,,,
4_I15-005_2015I15_2_1_4__5___,06:33:13,06:33:13,par_4_87,16,,,,
4_I15-005_2015I15_2_1_4__5___,06:34:30,06:34:30,par_4_86,17,,,,
4_I15-005_2015I15_2_1_4__5___,06:36:17,06:36:17,par_4_85,18,,,,
4_I15-005_2015I15_2_1_4__5___,06:38:06,06:38:06,par_4_84,19,,,,
4_I15-005_2015I15_2_1_4__5___,06:39:48,06:39:48,par_4_83,20,,,,
4_I15-005_2015I15_2_1_4__5___,06:41:31,06:41:31,par_4_82,21,,,,
4_I15-005_2015I15_2_1_4__5___,06:43:47,06:43:47,par_4_81,22,,,,
4_I15-005_2015I15_2_1_4__5___,06:45:33,06:45:33,par_4_80,23,,,,
4_I15-005_2015I15_2_1_4__5___,06:47:22,06:47:22,par_4_79,24,,,,
4_I15-005_2015I15_2_1_4__5___,06:48:44,06:48:44,par_4_78,25,,,,
4_I15-005_2015I15_2_1_4__5___,06:50:08,06:50:08,par_4_77,26,,,,
4_I15-005_2015I15_2_1_4__5___,06:52:35,06:52:35,par_4_76,27,,,,
4_I15-005_2015I15_2_1_4__5___,06:54:34,06:54:34,par_4_75,28,,,,
4_I15-005_2015I15_2_1_4__5___,06:57:07,06:57:07,par_4_74,29,,,,
4_I15-005_2015I15_2_1_4__5___,07:00:45,07:00:45,par_4_253,30,,,,
4_I15-005_2015I15_2_1_4__5___,07:02:39,07:02:39,par_4_252,31,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:05:00,06:05:00,par_4_104,0,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:06:37,06:06:37,par_4_105,1,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:08:43,06:08:43,par_4_106,2,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:10:29,06:10:29,par_4_107,3,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:12:07,06:12:07,par_4_108,4,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:14:22,06:14:22,par_4_109,5,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:16:40,06:16:40,par_4_110,6,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:18:13,06:18:13,par_4_259,7,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:20:04,06:20:04,par_4_111,8,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:22:05,06:22:05,par_4_112,9,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:23:49,06:23:49,par_4_113,10,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:25:44,06:25:44,par_4_114,11,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:27:32,06:27:32,par_4_115,12,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:28:58,06:28:58,par_4_116,13,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:30:43,06:30:43,par_4_117,14,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:32:21,06:32:21,par_4_118,15,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:34:24,06:34:24,par_4_119,16,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:36:37,06:36:37,par_4_120,17,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:38:23,06:38:23,par_4_121,18,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:40:08,06:40:08,par_4_122,19,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:41:38,06:41:38,par_4_123,20,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:43:14,06:43:14,par_4_124,21,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:46:20,06:46:20,par_4_125,22,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:47:37,06:47:37,par_4_126,23,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:50:47,06:50:47,par_4_127,24,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:53:28,06:53:28,par_4_128,25,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:55:52,06:55:52,par_4_129,26,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:58:03,06:58:03,par_4_130,27,,,,
4_I12-061_2015I12_1_1_4__6_1__,06:59:53,06:59:53,par_4_104,28,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:05:00,06:05:00,par_4_104,0,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:06:37,06:06:37,par_4_105,1,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:08:43,06:08:43,par_4_106,2,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:10:29,06:10:29,par_4_107,3,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:12:07,06:12:07,par_4_108,4,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:14:22,06:14:22,par_4_109,5,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:16:40,06:16:40,par_4_110,6,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:18:13,06:18:13,par_4_259,7,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:20:04,06:20:04,par_4_111,8,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:22:05,06:22:05,par_4_112,9,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:23:49,06:23:49,par_4_113,10,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:25:44,06:25:44,par_4_114,11,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:27:32,06:27:32,par_4_115,12,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:28:58,06:28:58,par_4_116,13,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:30:43,06:30:43,par_4_117,14,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:32:21,06:32:21,par_4_118,15,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:34:24,06:34:24,par_4_119,16,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:36:37,06:36:37,par_4_120,17,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:38:23,06:38:23,par_4_121,18,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:40:08,06:40:08,par_4_122,19,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:41:38,06:41:38,par_4_123,20,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:43:14,06:43:14,par_4_124,21,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:46:20,06:46:20,par_4_125,22,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:47:37,06:47:37,par_4_126,23,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:50:47,06:50:47,par_4_127,24,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:53:28,06:53:28,par_4_128,25,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:55:52,06:55:52,par_4_129,26,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:58:03,06:58:03,par_4_130,27,,,,
4_I13-061_2015I13_1_1_4__6_1__,06:59:53,06:59:53,par_4_104,28,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:05:00,06:05:00,par_4_104,0,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:06:37,06:06:37,par_4_105,1,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:08:43,06:08:43,par_4_106,2,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:10:29,06:10:29,par_4_107,3,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:12:07,06:12:07,par_4_108,4,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:14:22,06:14:22,par_4_109,5,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:16:40,06:16:40,par_4_110,6,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:18:13,06:18:13,par_4_259,7,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:20:04,06:20:04,par_4_111,8,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:22:05,06:22:05,par_4_112,9,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:23:49,06:23:49,par_4_113,10,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:25:44,06:25:44,par_4_114,11,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:27:32,06:27:32,par_4_115,12,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:28:58,06:28:58,par_4_116,13,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:30:43,06:30:43,par_4_117,14,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:32:21,06:32:21,par_4_118,15,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:34:24,06:34:24,par_4_119,16,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:36:37,06:36:37,par_4_120,17,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:38:23,06:38:23,par_4_121,18,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:40:08,06:40:08,par_4_122,19,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:41:38,06:41:38,par_4_123,20,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:43:14,06:43:14,par_4_124,21,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:46:20,06:46:20,par_4_125,22,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:47:37,06:47:37,par_4_126,23,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:50:47,06:50:47,par_4_127,24,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:53:28,06:53:28,par_4_128,25,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:55:52,06:55:52,par_4_129,26,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:58:03,06:58:03,par_4_130,27,,,,
4_I14-061_2015I14_1_1_4__6_1__,06:59:53,06:59:53,par_4_104,28,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:05:00,06:05:00,par_4_104,0,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:06:37,06:06:37,par_4_105,1,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:08:43,06:08:43,par_4_106,2,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:10:29,06:10:29,par_4_107,3,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:12:07,06:12:07,par_4_108,4,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:14:22,06:14:22,par_4_109,5,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:16:40,06:16:40,par_4_110,6,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:18:13,06:18:13,par_4_259,7,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:20:04,06:20:04,par_4_111,8,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:22:05,06:22:05,par_4_112,9,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:23:49,06:23:49,par_4_113,10,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:25:44,06:25:44,par_4_114,11,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:27:32,06:27:32,par_4_115,12,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:28:58,06:28:58,par_4_116,13,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:30:43,06:30:43,par_4_117,14,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:32:21,06:32:21,par_4_118,15,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:34:24,06:34:24,par_4_119,16,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:36:37,06:36:37,par_4_120,17,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:38:23,06:38:23,par_4_121,18,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:40:08,06:40:08,par_4_122,19,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:41:38,06:41:38,par_4_123,20,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:43:14,06:43:14,par_4_124,21,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:46:20,06:46:20,par_4_125,22,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:47:37,06:47:37,par_4_126,23,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:50:47,06:50:47,par_4_127,24,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:53:28,06:53:28,par_4_128,25,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:55:52,06:55:52,par_4_129,26,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:58:03,06:58:03,par_4_130,27,,,,
4_I15-061_2015I15_1_1_4__6_1__,06:59:53,06:59:53,par_4_104,28,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:00:00,01:00:00,par_4_104,0,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:01:50,01:01:50,par_4_130,1,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:04:02,01:04:02,par_4_129,2,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:06:26,01:06:26,par_4_128,3,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:09:08,01:09:08,par_4_127,4,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:12:19,01:12:19,par_4_126,5,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:13:35,01:13:35,par_4_125,6,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:16:42,01:16:42,par_4_124,7,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:18:19,01:18:19,par_4_123,8,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:19:49,01:19:49,par_4_122,9,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:21:34,01:21:34,par_4_121,10,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:23:21,01:23:21,par_4_120,11,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:25:35,01:25:35,par_4_119,12,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:27:38,01:27:38,par_4_118,13,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:29:17,01:29:17,par_4_117,14,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:31:02,01:31:02,par_4_116,15,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:32:28,01:32:28,par_4_115,16,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:34:16,01:34:16,par_4_114,17,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:36:13,01:36:13,par_4_113,18,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:37:56,01:37:56,par_4_112,19,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:39:57,01:39:57,par_4_111,20,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:41:48,01:41:48,par_4_259,21,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:43:22,01:43:22,par_4_110,22,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:45:41,01:45:41,par_4_109,23,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:47:55,01:47:55,par_4_108,24,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:49:33,01:49:33,par_4_107,25,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:51:20,01:51:20,par_4_106,26,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:53:26,01:53:26,par_4_105,27,,,,
4_I12-062_2015I12_1_1_4__6_2__,01:55:04,01:55:04,par_4_104,28,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:05:00,06:05:00,par_4_104,0,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:06:50,06:06:50,par_4_130,1,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:09:02,06:09:02,par_4_129,2,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:11:26,06:11:26,par_4_128,3,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:14:08,06:14:08,par_4_127,4,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:17:19,06:17:19,par_4_126,5,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:18:35,06:18:35,par_4_125,6,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:21:42,06:21:42,par_4_124,7,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:23:19,06:23:19,par_4_123,8,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:24:49,06:24:49,par_4_122,9,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:26:34,06:26:34,par_4_121,10,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:28:21,06:28:21,par_4_120,11,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:30:35,06:30:35,par_4_119,12,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:32:38,06:32:38,par_4_118,13,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:34:17,06:34:17,par_4_117,14,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:36:02,06:36:02,par_4_116,15,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:37:28,06:37:28,par_4_115,16,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:39:16,06:39:16,par_4_114,17,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:41:13,06:41:13,par_4_113,18,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:42:56,06:42:56,par_4_112,19,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:44:57,06:44:57,par_4_111,20,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:46:48,06:46:48,par_4_259,21,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:48:22,06:48:22,par_4_110,22,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:50:41,06:50:41,par_4_109,23,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:52:55,06:52:55,par_4_108,24,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:54:33,06:54:33,par_4_107,25,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:56:20,06:56:20,par_4_106,26,,,,
4_I13-062_2015I13_1_1_4__6_2__,06:58:26,06:58:26,par_4_105,27,,,,
4_I13-062_2015I13_1_1_4__6_2__,07:00:04,07:00:04,par_4_104,28,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:05:00,06:05:00,par_4_104,0,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:06:50,06:06:50,par_4_130,1,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:09:02,06:09:02,par_4_129,2,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:11:26,06:11:26,par_4_128,3,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:14:08,06:14:08,par_4_127,4,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:17:19,06:17:19,par_4_126,5,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:18:35,06:18:35,par_4_125,6,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:21:42,06:21:42,par_4_124,7,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:23:19,06:23:19,par_4_123,8,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:24:49,06:24:49,par_4_122,9,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:26:34,06:26:34,par_4_121,10,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:28:21,06:28:21,par_4_120,11,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:30:35,06:30:35,par_4_119,12,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:32:38,06:32:38,par_4_118,13,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:34:17,06:34:17,par_4_117,14,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:36:02,06:36:02,par_4_116,15,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:37:28,06:37:28,par_4_115,16,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:39:16,06:39:16,par_4_114,17,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:41:13,06:41:13,par_4_113,18,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:42:56,06:42:56,par_4_112,19,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:44:57,06:44:57,par_4_111,20,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:46:48,06:46:48,par_4_259,21,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:48:22,06:48:22,par_4_110,22,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:50:41,06:50:41,par_4_109,23,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:52:55,06:52:55,par_4_108,24,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:54:33,06:54:33,par_4_107,25,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:56:20,06:56:20,par_4_106,26,,,,
4_I14-062_2015I14_1_1_4__6_2__,06:58:26,06:58:26,par_4_105,27,,,,
4_I14-062_2015I14_1_1_4__6_2__,07:00:04,07:00:04,par_4_104,28,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:05:00,06:05:00,par_4_104,0,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:06:50,06:06:50,par_4_130,1,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:09:02,06:09:02,par_4_129,2,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:11:26,06:11:26,par_4_128,3,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:14:08,06:14:08,par_4_127,4,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:17:19,06:17:19,par_4_126,5,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:18:35,06:18:35,par_4_125,6,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:21:42,06:21:42,par_4_124,7,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:23:19,06:23:19,par_4_123,8,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:24:49,06:24:49,par_4_122,9,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:26:34,06:26:34,par_4_121,10,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:28:21,06:28:21,par_4_120,11,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:30:35,06:30:35,par_4_119,12,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:32:38,06:32:38,par_4_118,13,,,,
4_I15-062_2015I15_1_1_4__6_2__,06:34:17,06:34:17,par_4_117,14,,,,
