Lito,Depth,BVTX,AVTX,RxoRt,CILD,RLL3,SP,RILD,RILM,DCAL,RHOB,RHOC,DPOR,CNLS,GR,MCAL,MI,MN,DT,ITT,SPOR
NA,256.5000,0.0000,0.0000,-1.6581,171.0766,6.0333,-85.8755,5.8453,5.0919,8.7846,2.2258,0.0642,28.3182,34.4541,87.7705,-999.2500,-999.2500,-999.2500,154.3688,2.0000,75.5083
NA,257.0000,0.0000,0.0000,-1.6442,172.4705,6.0602,-85.8702,5.7981,5.0386,8.7969,2.2222,0.0720,28.5288,33.8578,88.3839,-999.2500,-999.2500,-999.2500,154.4642,2.0000,75.5758
NA,257.5000,0.0000,0.0000,-1.8137,174.9478,6.0642,-85.8180,5.7160,4.9623,8.8007,2.2174,0.0779,28.8058,34.5043,88.6609,-999.2500,-999.2500,-999.2500,154.5692,0.0000,75.6500
NA,258.0000,0.0000,0.0000,-1.9160,178.1720,5.9967,-85.7003,5.6126,4.8671,8.8010,2.2132,0.0820,29.0541,36.6038,90.2673,-999.2500,-999.2500,-999.2500,154.7281,0.0000,75.7624
NA,258.5000,0.0000,0.0000,-1.8006,181.3268,5.7766,-85.5012,5.5149,4.7704,8.8002,2.2102,0.0842,29.2270,38.5119,92.8945,-999.2500,-999.2500,-999.2500,154.9914,0.0000,75.9487
NA,259.0000,0.0000,0.0000,-1.6130,183.8443,5.5031,-85.2273,5.4394,4.6906,8.8002,2.2074,0.0841,29.3916,38.4522,91.1703,-999.2500,-999.2500,-999.2500,155.3458,0.0000,76.1993
NA,259.5000,0.0000,0.0000,-1.6624,185.9434,5.5014,-84.9159,5.3780,4.6342,8.7996,2.2037,0.0819,29.6093,38.2005,84.6272,-999.2500,-999.2500,-999.2500,155.6977,0.0000,76.4482
NA,260.0000,0.0000,0.0000,-2.0342,188.0838,5.6438,-84.6191,5.3168,4.5947,8.8002,2.2004,0.0789,29.7986,39.4405,80.5933,-999.2500,-999.2500,-999.2500,155.9326,0.0000,76.6143
NA,260.5000,0.0000,0.0000,-2.5302,190.3579,5.6508,-84.3747,5.2533,4.5629,8.7911,2.2003,0.0765,29.8077,40.1241,81.8262,-999.2500,-999.2500,-999.2500,155.9964,0.0000,76.6594
NA,261.0000,2.0000,0.0000,-2.9321,192.4447,5.5953,-84.1851,5.1963,4.5357,8.7538,2.2039,0.0752,29.5940,38.9817,85.7887,-999.2500,-999.2500,-999.2500,155.9190,0.0000,76.6046
NA,261.5000,0.0000,0.0000,-3.1450,193.8634,5.5778,-84.0213,5.1583,4.5150,8.7297,2.2103,0.0747,29.2238,38.0084,90.1435,-999.2500,-999.2500,-999.2500,155.7710,0.0000,76.5000
NA,262.0000,0.0000,0.0000,-3.1914,194.4381,5.5827,-83.8467,5.1430,4.5022,8.7250,2.2186,0.0754,28.7368,38.1980,90.7805,-999.2500,-999.2500,-999.2500,155.6195,0.0000,76.3929
NA,262.5000,0.0000,0.0000,-3.1722,194.4608,5.5670,-83.6442,5.1424,4.4975,8.7263,2.2285,0.0770,28.1603,37.8291,85.7819,-999.2500,-999.2500,-999.2500,155.5086,0.0000,76.3144
NA,263.0000,0.0000,0.0000,-3.1900,194.2580,5.5529,-83.4273,5.1478,4.5011,8.7257,2.2374,0.0774,27.6351,36.7243,80.4585,-999.2500,-999.2500,-999.2500,155.4436,1.0000,76.2685
NA,263.5000,0.0000,0.0000,-3.2978,193.9515,5.5815,-83.2303,5.1559,4.5126,8.7081,2.2420,0.0733,27.3706,37.1833,82.8340,-999.2500,-999.2500,-999.2500,155.3953,1.0000,76.2343
NA,264.0000,0.0000,0.0000,-3.5006,193.6658,5.6391,-83.0883,5.1635,4.5288,8.6830,2.2405,0.0638,27.4551,39.5943,88.8467,-999.2500,-999.2500,-999.2500,155.3426,0.0000,76.1970
NA,264.5000,0.0000,0.0000,-3.7388,193.5288,5.7082,-83.0206,5.1672,4.5438,8.6784,2.2345,0.0524,27.8047,42.4175,88.7191,-999.2500,-999.2500,-999.2500,155.3029,0.0000,76.1689
NA,265.0000,0.0000,0.0000,-3.8975,193.5055,5.7651,-83.0273,5.1678,4.5528,8.6815,2.2265,0.0439,28.2766,44.5931,83.8370,-999.2500,-999.2500,-999.2500,155.3102,0.0000,76.1741
NA,265.5000,0.0000,0.0000,-3.8985,193.4454,5.7495,-83.0929,5.1694,4.5551,8.6884,2.2186,0.0411,28.7340,45.7400,80.5152,-999.2500,-999.2500,-999.2500,155.3647,0.0000,76.2126
NA,266.0000,0.0000,0.0000,-3.7892,193.2311,5.6810,-83.1900,5.1751,4.5542,8.7027,2.2138,0.0441,29.0197,45.4910,82.1792,-999.2500,-999.2500,-999.2500,155.4054,0.0000,76.2415
NA,266.5000,0.0000,0.0000,-3.7202,192.9104,5.6298,-83.2823,5.1838,4.5534,8.7358,2.2139,0.0511,29.0102,43.1841,88.4068,-999.2500,-999.2500,-999.2500,155.3492,0.0000,76.2017
NA,267.0000,0.0000,0.0000,-3.8000,192.7556,5.6800,-83.3292,5.1879,4.5513,8.7755,2.2179,0.0590,28.7805,40.8353,94.5595,-999.2500,-999.2500,-999.2500,155.1742,0.0000,76.0779
NA,267.5000,0.0000,0.0000,-3.9574,193.0875,5.8239,-83.2940,5.1790,4.5423,8.8224,2.2207,0.0646,28.6151,40.9865,94.6189,-999.2500,-999.2500,-999.2500,154.9623,0.0000,75.9281
NA,268.0000,0.0000,0.0000,-3.9946,193.9260,5.8383,-83.1536,5.1566,4.5225,8.8700,2.2188,0.0667,28.7278,43.0547,90.8020,-999.2500,-999.2500,-999.2500,154.8472,0.0000,75.8467
NA,268.5000,0.0000,0.0000,-3.8205,194.9658,5.6446,-82.9083,5.1291,4.4951,8.9061,2.2135,0.0671,29.0360,44.9765,90.2181,-999.2500,-999.2500,-999.2500,154.9184,0.0000,75.8971
NA,269.0000,0.0000,0.0000,-3.5731,195.9416,5.5048,-82.5925,5.1036,4.4674,8.9286,2.2087,0.0681,29.3130,45.3034,90.2484,-999.2500,-999.2500,-999.2500,155.1662,0.0000,76.0723
NA,269.5000,0.0000,0.0000,-3.4517,196.8369,5.5034,-82.2741,5.0803,4.4437,8.9352,2.2064,0.0699,29.4520,43.4476,87.7123,-999.2500,-999.2500,-999.2500,155.4949,1.0000,76.3048
NA,270.0000,0.0000,0.0000,-3.5126,197.8017,5.5385,-82.0362,5.0556,4.4230,8.9361,2.2057,0.0722,29.4911,40.9308,87.3213,-999.2500,-999.2500,-999.2500,155.7875,0.0000,76.5117
NA,270.5000,0.0000,0.0000,-3.6736,198.9358,5.5439,-81.9425,5.0267,4.4028,8.9351,2.2056,0.0745,29.4998,40.4457,90.3813,-999.2500,-999.2500,-999.2500,155.9754,0.0000,76.6445
NA,271.0000,0.0000,0.0000,-3.8299,200.0893,5.5157,-82.0102,4.9978,4.3832,8.9359,2.2054,0.0768,29.5083,41.2533,91.0385,-999.2500,-999.2500,-999.2500,156.0655,0.0000,76.7083
NA,271.5000,0.0000,0.0000,-3.9440,201.0017,5.4816,-82.2073,4.9751,4.3672,8.9359,2.2058,0.0799,29.4842,40.9824,88.0940,-999.2500,-999.2500,-999.2500,156.1131,0.0000,76.7419
NA,272.0000,0.0000,0.0000,-4.0508,201.6031,5.4773,-82.4797,4.9602,4.3572,8.9275,2.2078,0.0843,29.3683,40.4554,85.1466,-999.2500,-999.2500,-999.2500,156.1800,0.0000,76.7892
NA,272.5000,0.0000,0.0000,-4.1828,201.9939,5.5085,-82.7816,4.9506,4.3528,8.8760,2.2107,0.0885,29.1964,40.6504,80.6011,-999.2500,-999.2500,-999.2500,156.3005,0.0000,76.8745
NA,273.0000,0.0000,0.0000,-4.3273,202.2668,5.5322,-83.0825,4.9440,4.3518,8.7998,2.2120,0.0895,29.1245,41.1678,75.4580,-999.2500,-999.2500,-999.2500,156.4661,0.0000,76.9916
NA,273.5000,0.0000,0.0000,-4.4584,202.4798,5.5323,-83.3404,4.9388,4.3514,8.7764,2.2103,0.0873,29.2243,42.0444,77.6450,-999.2500,-999.2500,-999.2500,156.6438,0.0000,77.1173
NA,274.0000,0.0000,0.0000,-4.5563,202.6580,5.5527,-83.4742,4.9344,4.3504,8.7750,2.2088,0.0851,29.3105,42.1562,85.7765,-999.2500,-999.2500,-999.2500,156.8100,0.0000,77.2348
NA,274.5000,0.0000,0.0000,-4.5988,202.7531,5.5678,-83.3783,4.9321,4.3492,8.7753,2.2117,0.0856,29.1394,40.7009,91.1749,-999.2500,-999.2500,-999.2500,156.9491,0.0000,77.3332
NA,275.0000,0.0000,0.0000,-4.5845,202.6802,5.5468,-82.9878,4.9339,4.3501,8.7754,2.2183,0.0871,28.7553,39.5571,93.6274,-999.2500,-999.2500,-999.2500,157.0351,0.0000,77.3940
NA,275.5000,0.0000,0.0000,-4.5630,202.3934,5.5223,-82.3423,4.9409,4.3570,8.7743,2.2233,0.0863,28.4648,40.3099,94.6843,-999.2500,-999.2500,-999.2500,157.0394,0.0000,77.3970
NA,276.0000,0.0000,0.0000,-4.6018,201.8898,5.5326,-81.5839,4.9532,4.3729,8.7737,2.2230,0.0815,28.4822,42.0832,93.2285,-999.2500,-999.2500,-999.2500,156.9502,1.0000,77.3340
NA,276.5000,0.0000,0.0000,-4.7237,201.1815,5.5966,-80.8846,4.9706,4.3980,8.7742,2.2182,0.0735,28.7617,41.1918,91.2209,-999.2500,-999.2500,-999.2500,156.7702,0.0000,77.2067
NA,277.0000,0.0000,0.0000,-4.8969,200.2995,5.6623,-80.3632,4.9925,4.4303,8.7750,2.2116,0.0644,29.1470,37.1397,90.1939,-999.2500,-999.2500,-999.2500,156.5116,0.0000,77.0238
NA,277.5000,0.0000,0.0000,-5.0694,199.2667,5.7069,-80.0463,5.0184,4.4665,8.7752,2.2057,0.0556,29.4921,35.2139,89.4312,-999.2500,-999.2500,-999.2500,156.2048,0.0000,76.8068
NA,278.0000,0.0000,0.0000,-5.1950,198.0711,5.7821,-79.8814,5.0487,4.5032,8.7752,2.2032,0.0487,29.6367,37.1163,88.7542,-999.2500,-999.2500,-999.2500,155.8935,0.0000,76.5866
NA,278.5000,0.0000,0.0000,-5.2529,196.7262,5.8278,-79.7770,5.0832,4.5372,8.7746,2.2068,0.0454,29.4245,39.5071,90.3555,-999.2500,-999.2500,-999.2500,155.6056,0.0000,76.3830
NA,279.0000,0.0000,0.0000,-5.2661,195.3678,5.8497,-79.6495,5.1185,4.5672,8.7736,2.2166,0.0458,28.8535,39.9939,92.5727,-999.2500,-999.2500,-999.2500,155.3377,0.0000,76.1935
NA,279.5000,0.0000,0.0000,-5.2591,194.1197,5.9029,-79.4585,5.1515,4.5930,8.7735,2.2274,0.0472,28.2246,37.6199,92.2482,-999.2500,-999.2500,-999.2500,155.0763,0.0000,76.0087
NA,280.0000,0.0000,0.0000,-5.2059,192.9073,5.9496,-79.2170,5.1838,4.6158,8.7760,2.2319,0.0459,27.9607,33.6226,89.8275,-999.2500,-999.2500,-999.2500,154.8234,0.0000,75.8298
NA,280.5000,0.0000,0.0000,-5.0838,191.6166,5.9493,-78.9712,5.2188,4.6381,8.7886,2.2286,0.0419,28.1502,31.4986,86.8486,-999.2500,-999.2500,-999.2500,154.5961,0.0000,75.6691
NA,281.0000,0.0000,0.0000,-4.9275,190.2428,5.9435,-78.7660,5.2564,4.6633,8.8202,2.2232,0.0382,28.4696,32.4635,85.0415,-999.2500,-999.2500,-999.2500,154.4103,0.0000,75.5377
NA,281.5000,0.0000,0.0000,-4.7803,188.7525,5.9719,-78.6233,5.2979,4.6947,8.8616,2.2204,0.0371,28.6310,34.6885,86.3047,-999.2500,-999.2500,-999.2500,154.2650,0.0000,75.4349
NA,282.0000,0.0000,0.0000,-4.6538,187.0612,6.0098,-78.5463,5.3458,4.7345,8.8933,2.2201,0.0381,28.6468,36.0834,87.0607,-999.2500,-999.2500,-999.2500,154.1413,0.0000,75.3475
NA,282.5000,0.0000,0.0000,-4.5567,185.1876,6.0547,-78.5369,5.3999,4.7843,8.9244,2.2202,0.0404,28.6448,36.0211,85.8070,-999.2500,-999.2500,-999.2500,154.0103,1.0000,75.2548
NA,283.0000,0.0000,0.0000,-4.5002,183.2001,6.1078,-78.6072,5.4585,4.8458,8.9497,2.2200,0.0445,28.6575,35.4291,85.2529,-999.2500,-999.2500,-999.2500,153.8331,0.0000,75.1295
NA,283.5000,0.0000,0.0000,-4.4610,181.0349,6.1782,-78.7721,5.5238,4.9195,8.9605,2.2212,0.0521,28.5866,35.5161,87.1695,-999.2500,-999.2500,-999.2500,153.5701,0.0000,74.9435
NA,284.0000,0.0000,1.0000,-4.3893,178.6092,6.2639,-79.0296,5.5988,5.0027,8.9625,2.2260,0.0635,28.3048,37.5462,94.1068,-999.2500,-999.2500,-999.2500,153.2118,0.0000,74.6901
NA,284.5000,1.0000,0.0000,-4.2506,176.0273,6.3568,-79.3477,5.6809,5.0884,8.9642,2.2342,0.0766,27.8230,41.2243,99.7015,-999.2500,-999.2500,-999.2500,152.7942,0.0000,74.3947
NA,285.0000,0.0000,0.0000,-4.0330,173.5107,6.4232,-79.6688,5.7633,5.1675,8.9659,2.2429,0.0876,27.3149,42.2274,96.7081,-999.2500,-999.2500,-999.2500,152.3734,0.0000,74.0972
NA,285.5000,0.0000,0.0000,-3.7549,171.2934,6.4559,-79.9302,5.8379,5.2310,8.9677,2.2495,0.0941,26.9322,38.5018,92.4033,-999.2500,-999.2500,-999.2500,151.9919,0.0000,73.8274
NA,286.0000,0.0000,0.0000,-3.4610,169.5958,6.4558,-80.0872,5.8964,5.2720,8.9684,2.2540,0.0967,26.6641,33.6091,89.8206,-999.2500,-999.2500,-999.2500,151.6824,0.0000,73.6085
NA,286.5000,0.0000,0.0000,-3.1679,168.5529,6.4632,-80.1292,5.9329,5.2865,8.9669,2.2584,0.0967,26.4085,31.0257,89.2799,-999.2500,-999.2500,-999.2500,151.5007,0.0000,73.4800
NA,287.0000,0.0000,0.0000,-2.8253,168.1491,6.4731,-80.0801,5.9471,5.2741,8.9563,2.2630,0.0949,26.1414,32.0748,92.3174,-999.2500,-999.2500,-999.2500,151.5218,0.0000,73.4949
NA,287.5000,0.0000,0.0000,-2.3857,168.2823,6.3801,-79.9807,5.9424,5.2391,8.9389,2.2659,0.0913,25.9691,35.5767,93.5501,-999.2500,-999.2500,-999.2500,151.7801,0.0000,73.6776
NA,288.0000,0.0000,0.0000,-1.9241,168.9103,6.1878,-79.8612,5.9203,5.1887,8.9201,2.2654,0.0857,25.9986,39.6098,90.8520,-999.2500,-999.2500,-999.2500,152.2236,0.0000,73.9913
NA,288.5000,0.0000,0.0000,-1.6202,170.0853,6.0458,-79.7234,5.8794,5.1285,8.9030,2.2619,0.0786,26.2051,43.7762,87.7564,-999.2500,-999.2500,-999.2500,152.7393,0.0000,74.3560
NA,289.0000,0.0000,0.0000,-1.5848,171.8473,6.0325,-79.5490,5.8191,5.0609,8.8989,2.2576,0.0713,26.4542,45.9694,86.6252,-999.2500,-999.2500,-999.2500,153.2222,1.0000,74.6974
NA,289.5000,0.0000,0.0000,-1.7510,174.1222,6.0475,-79.3279,5.7431,4.9883,8.9017,2.2546,0.0659,26.6303,44.9331,89.1576,-999.2500,-999.2500,-999.2500,153.6298,0.0000,74.9857
NA,290.0000,0.0000,0.0000,-1.9601,176.6516,5.9782,-79.0776,5.6609,4.9149,8.9161,2.2528,0.0629,26.7361,43.9097,93.5770,-999.2500,-999.2500,-999.2500,153.9726,0.0000,75.2282
NA,290.5000,0.0000,0.0000,-2.1203,179.0561,5.8676,-78.8355,5.5848,4.8462,8.9305,2.2506,0.0613,26.8666,43.7745,94.8677,-999.2500,-999.2500,-999.2500,154.2531,0.0000,75.4265
NA,291.0000,0.0000,0.0000,-2.2746,181.1595,5.7981,-78.6315,5.5200,4.7845,8.9342,2.2465,0.0599,27.1051,41.8339,94.9086,-999.2500,-999.2500,-999.2500,154.4454,0.0000,75.5626
NA,291.5000,0.0000,0.0000,-2.5077,183.1391,5.8008,-78.4705,5.4603,4.7289,8.9333,2.2402,0.0582,27.4764,38.7289,96.4360,-999.2500,-999.2500,-999.2500,154.5468,0.0000,75.6343
NA,292.0000,0.0000,0.0000,-2.7974,185.1686,5.8387,-78.3394,5.4005,4.6772,8.9336,2.2322,0.0568,27.9427,37.3683,96.4113,-999.2500,-999.2500,-999.2500,154.6133,0.0000,75.6813
NA,292.5000,0.0000,0.0000,-3.0289,187.1433,5.8081,-78.2292,5.3435,4.6293,8.9327,2.2244,0.0573,28.3951,38.4435,93.4560,-999.2500,-999.2500,-999.2500,154.7180,0.0000,75.7553
NA,293.0000,0.0000,0.0000,-3.1304,188.8123,5.7253,-78.1498,5.2963,4.5877,8.9325,2.2194,0.0606,28.6911,41.3330,92.4323,-999.2500,-999.2500,-999.2500,154.8827,0.0000,75.8718
NA,293.5000,0.0000,0.0000,-3.1308,190.0368,5.6756,-78.1245,5.2621,4.5550,8.9339,2.2180,0.0664,28.7733,44.0578,95.7637,-999.2500,-999.2500,-999.2500,155.0703,0.0000,76.0045
NA,294.0000,0.0000,0.0000,-3.1094,190.9253,5.6662,-78.1734,5.2376,4.5317,8.9339,2.2179,0.0728,28.7756,44.4025,98.1519,-999.2500,-999.2500,-999.2500,155.2323,0.0000,76.1190
NA,294.5000,0.0000,0.0000,-3.1269,191.6908,5.6455,-78.2996,5.2167,4.5159,8.9322,2.2155,0.0775,28.9172,43.8993,95.5476,-999.2500,-999.2500,-999.2500,155.3338,0.0000,76.1908
NA,295.0000,0.0000,0.0000,-3.2096,192.4698,5.6197,-78.4866,5.1956,4.5065,8.9304,2.2105,0.0804,29.2130,43.8449,90.7030,-999.2500,-999.2500,-999.2500,155.3424,0.0000,76.1969
NA,295.5000,0.0000,0.0000,-3.3551,193.3135,5.6238,-78.7057,5.1729,4.5022,8.9313,2.2072,0.0837,29.4029,42.5473,88.3262,-999.2500,-999.2500,-999.2500,155.2359,1.0000,76.1215
NA,296.0000,0.0000,0.0000,-3.5117,194.1722,5.6569,-78.9259,5.1501,4.5020,8.9322,2.2093,0.0883,29.2795,40.3837,90.6510,-999.2500,-999.2500,-999.2500,155.0315,0.0000,75.9770
NA,296.5000,0.0000,0.0000,-3.6004,194.8915,5.6523,-79.1234,5.1311,4.5051,8.9317,2.2148,0.0921,28.9583,39.3736,94.3662,-999.2500,-999.2500,-999.2500,154.7796,0.0000,75.7989
NA,297.0000,0.0000,0.0000,-3.5940,195.2851,5.6083,-79.2815,5.1207,4.5115,8.9319,2.2188,0.0922,28.7234,39.8300,95.2517,-999.2500,-999.2500,-999.2500,154.5244,0.0000,75.6184
NA,297.5000,0.0000,0.0000,-3.5736,195.3456,5.5599,-79.3823,5.1191,4.5195,8.9311,2.2192,0.0884,28.7017,39.9290,95.8998,-999.2500,-999.2500,-999.2500,154.2847,0.0000,75.4488
NA,298.0000,0.0000,0.0000,-3.7052,195.5628,5.5772,-79.3966,5.1134,4.5195,8.9293,2.2179,0.0828,28.7760,40.0765,98.2910,-999.2500,-999.2500,-999.2500,154.0675,0.0000,75.2952
NA,298.5000,0.0000,0.0000,-4.0864,196.7764,5.6592,-79.2914,5.0819,4.4918,8.9277,2.2174,0.0775,28.8077,42.7046,95.7835,-999.2500,-999.2500,-999.2500,153.8933,0.0000,75.1721
NA,299.0000,0.0000,0.0000,-4.5996,199.6510,5.7394,-79.0549,5.0087,4.4152,8.9264,2.2160,0.0716,28.8870,45.3231,88.1284,-999.2500,-999.2500,-999.2500,153.8144,0.0000,75.1163
NA,299.5000,0.0000,0.0000,-4.9511,204.2650,5.7373,-78.7201,4.8956,4.2872,8.9261,2.2097,0.0633,29.2602,43.5109,83.6969,-999.2500,-999.2500,-999.2500,153.9003,0.0000,75.1770
NA,300.0000,0.0000,0.0000,-4.8479,209.5218,5.5504,-78.3584,4.7728,4.1383,8.9260,2.1981,0.0534,29.9338,39.6123,85.6970,-999.2500,-999.2500,-999.2500,154.1796,0.0000,75.3746
NA,300.5000,0.0000,0.0000,-4.3396,213.2719,5.0833,-78.0421,4.6888,4.0196,8.9275,2.1888,0.0459,30.4799,39.4671,90.8503,-999.2500,-999.2500,-999.2500,154.5821,0.0000,75.6592
NA,301.0000,0.0000,0.0000,-4.0626,214.2692,4.6889,-77.8072,4.6670,3.9718,8.9357,2.1894,0.0438,30.4432,42.0283,98.6039,-999.2500,-999.2500,-999.2500,154.9415,0.0000,75.9134
NA,301.5000,0.0000,0.0000,-4.6844,213.5240,5.0754,-77.6454,4.6833,4.0035,8.9510,2.1994,0.0461,29.8576,40.6694,104.5474,-999.2500,-999.2500,-999.2500,155.0673,0.0000,76.0023
NA,302.0000,0.0000,0.0000,-6.0554,212.6954,5.6619,-77.5264,4.7016,4.0918,8.9654,2.2114,0.0505,29.1583,35.7203,104.5102,-999.2500,-999.2500,-999.2500,154.8412,1.0000,75.8424
NA,302.5000,0.0000,0.0000,-7.4300,212.2890,5.8562,-77.4252,4.7106,4.2031,8.9772,2.2200,0.0562,28.6572,33.4221,101.3497,-999.2500,-999.2500,-999.2500,154.2792,0.0000,75.4450
NA,303.0000,0.0000,0.0000,-8.2141,211.5653,5.9132,-77.3316,4.7267,4.3140,8.9847,2.2255,0.0630,28.3347,36.3170,96.9360,-999.2500,-999.2500,-999.2500,153.5285,0.0000,74.9141
NA,303.5000,0.0000,0.0000,-8.1489,209.1224,5.9574,-77.2441,4.7819,4.4151,8.9855,2.2288,0.0691,28.1425,41.1464,94.5202,-999.2500,-999.2500,-999.2500,152.7988,0.0000,74.3980
NA,304.0000,0.0000,0.0000,-7.2871,204.3908,5.9281,-77.1629,4.8926,4.5006,8.9855,2.2274,0.0723,28.2220,42.4227,95.0987,-999.2500,-999.2500,-999.2500,152.2511,0.0000,74.0107
NA,304.5000,0.0000,0.0000,-6.0439,198.8156,5.8743,-77.0932,5.0298,4.5626,8.9854,2.2193,0.0727,28.6944,40.2816,96.6725,-999.2500,-999.2500,-999.2500,151.9240,0.0000,73.7793
NA,305.0000,0.0000,0.0000,-4.9328,194.4342,5.8353,-77.0509,5.1431,4.5966,8.9868,2.2078,0.0734,29.3695,39.2257,98.7947,-999.2500,-999.2500,-999.2500,151.7579,0.0000,73.6619
NA,305.5000,0.0000,0.0000,-4.2219,192.0938,5.7856,-77.0590,5.2058,4.6059,8.9888,2.1997,0.0774,29.8443,39.6392,98.6089,-999.2500,-999.2500,-999.2500,151.6747,0.0000,73.6030
NA,306.0000,0.0000,0.0000,-3.9360,191.5829,5.7503,-77.1329,5.2197,4.5992,8.9880,2.1991,0.0848,29.8782,39.8652,93.4431,-999.2500,-999.2500,-999.2500,151.6257,0.0000,73.5684
NA,306.5000,0.0000,0.0000,-3.9702,192.2383,5.7432,-77.2641,5.2019,4.5852,8.9864,2.2047,0.0931,29.5497,40.7842,86.8951,-999.2500,-999.2500,-999.2500,151.5935,0.0000,73.5456
NA,307.0000,0.0000,0.0000,-4.1614,193.2512,5.7408,-77.4174,5.1746,4.5710,8.9862,2.2132,0.0997,29.0498,41.3424,85.2607,-999.2500,-999.2500,-999.2500,151.5742,0.0000,73.5320
NA,307.5000,1.0000,0.0000,-4.3790,194.0360,5.7559,-77.5421,5.1537,4.5619,8.9853,2.2235,0.1037,28.4475,39.7283,91.5347,-999.2500,-999.2500,-999.2500,151.5604,0.0000,73.5222
NA,308.0000,0.0000,0.0000,-4.5737,194.3923,5.7771,-77.5907,5.1442,4.5614,8.9845,2.2352,0.1046,27.7665,37.8426,98.9666,-999.2500,-999.2500,-999.2500,151.5366,0.0000,73.5054
NA,308.5000,0.0000,0.0000,-4.7448,194.3235,5.7875,-77.5371,5.1461,4.5705,8.9843,2.2443,0.1006,27.2325,36.7726,99.5685,-999.2500,-999.2500,-999.2500,151.4848,1.0000,73.4687
NA,309.0000,0.0000,0.0000,-4.8943,193.9325,5.8314,-77.3870,5.1564,4.5869,8.9855,2.2447,0.0893,27.2093,36.3345,97.4839,-999.2500,-999.2500,-999.2500,151.3972,0.0000,73.4068
NA,309.5000,0.0000,0.0000,-4.9990,193.4085,5.9147,-77.1742,5.1704,4.6050,8.9872,2.2349,0.0720,27.7845,36.1651,96.8367,-999.2500,-999.2500,-999.2500,151.2836,0.0000,73.3265
NA,310.0000,0.0000,0.0000,-5.0125,192.8964,5.9339,-76.9417,5.1841,4.6192,8.9870,2.2212,0.0548,28.5838,34.8662,96.1049,-999.2500,-999.2500,-999.2500,151.1632,0.0000,73.2413
NA,310.5000,0.0000,0.0000,-4.9178,192.4456,5.9033,-76.7189,5.1963,4.6257,8.9845,2.2122,0.0436,29.1095,32.7936,91.8178,-999.2500,-999.2500,-999.2500,151.0514,0.0000,73.1622
NA,311.0000,0.0000,0.0000,-4.7538,192.0918,5.8781,-76.5131,5.2058,4.6240,8.9827,2.2112,0.0407,29.1722,32.5943,85.6798,-999.2500,-999.2500,-999.2500,150.9534,0.0000,73.0929
NA,311.5000,0.0000,0.0000,-4.5673,191.8508,5.8633,-76.3207,5.2124,4.6152,8.9817,2.2146,0.0445,28.9710,34.6081,82.4621,-999.2500,-999.2500,-999.2500,150.8688,0.0000,73.0331
NA,312.0000,0.0000,0.0000,-4.3836,191.7146,5.8446,-76.1448,5.2161,4.6017,8.9822,2.2166,0.0520,28.8558,36.3074,80.3927,-999.2500,-999.2500,-999.2500,150.8066,0.0000,72.9891
NA,312.5000,0.0000,0.0000,-4.2297,191.6751,5.7995,-75.9985,5.2172,4.5875,8.9828,2.2139,0.0609,29.0107,36.5676,78.4708,-999.2500,-999.2500,-999.2500,150.7909,0.0000,72.9780
NA,313.0000,0.0000,0.0000,-4.1301,191.6441,5.7736,-75.8891,5.2180,4.5782,8.9825,2.2085,0.0704,29.3246,35.3915,80.9291,-999.2500,-999.2500,-999.2500,150.8401,0.0000,73.0128
NA,313.5000,0.0000,0.0000,-4.0861,191.4687,5.7775,-75.8007,5.2228,4.5786,8.9820,2.2045,0.0804,29.5620,33.5056,89.0120,-999.2500,-999.2500,-999.2500,150.9447,0.0000,73.0868
NA,314.0000,0.0000,0.0000,-4.0848,191.0719,5.8059,-75.6986,5.2336,4.5914,8.9817,2.2035,0.0897,29.6189,34.1863,95.4684,-999.2500,-999.2500,-999.2500,151.0735,0.0000,73.1779
NA,314.5000,0.0000,0.0000,-4.1248,190.4708,5.8257,-75.5584,5.2501,4.6160,8.9825,2.2044,0.0969,29.5699,38.0940,97.5867,-999.2500,-999.2500,-999.2500,151.1953,0.0000,73.2640
NA,315.0000,0.0000,0.0000,-4.2265,189.7584,5.8292,-75.3954,5.2699,4.6483,8.9828,2.2052,0.1010,29.5210,40.9029,96.6189,-999.2500,-999.2500,-999.2500,151.2879,1.0000,73.3295
NA,315.5000,0.0000,0.0000,-4.3856,189.1545,5.8990,-75.2595,5.2867,4.6795,8.9804,2.2052,0.1020,29.5197,40.4997,92.9065,-999.2500,-999.2500,-999.2500,151.3437,0.0000,73.3690
NA,316.0000,0.0000,0.0000,-4.4973,188.8840,6.0530,-75.1964,5.2943,4.6980,8.9781,2.2042,0.0997,29.5805,37.3044,90.9703,-999.2500,-999.2500,-999.2500,151.3841,0.0000,73.3975
NA,316.5000,0.0000,0.0000,-4.4207,188.9696,6.0429,-75.2081,5.2919,4.6961,8.9810,2.2027,0.0940,29.6690,31.9986,89.6384,-999.2500,-999.2500,-999.2500,151.4571,0.0000,73.4492
NA,317.0000,0.0000,0.0000,-4.1713,189.2897,5.8358,-75.2496,5.2829,4.6746,8.9828,2.2023,0.0851,29.6929,28.5102,87.4367,-999.2500,-999.2500,-999.2500,151.5983,0.0000,73.5490
NA,317.5000,0.0000,0.0000,-3.9329,189.8247,5.7207,-75.2588,5.2680,4.6368,8.9813,2.2030,0.0741,29.6494,28.8970,87.6739,-999.2500,-999.2500,-999.2500,151.7980,0.0000,73.6903
