	transportmean_name	line_number	order_number	stop_id	stop_code	stop_name	stop_desc	stop_lat	stop_lon	zone_id	stop_url	location_type	parent_station	stop_timezone	wheelchair_boarding	metro_linked	ml_linked	cr_linked	accesible	parking
338	ML	4	4_12	par_10_56	56	Reyes Católicos	Calle   Reyes Católicos 37	40.2314241743714	-3.76990313394975	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_56.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
339	ML	4	4_10	par_10_54	54	Iglesia Centro	Calle   Real 28	40.2377176869276	-3.77049166664552	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_54.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
340	ML	4	4_9	par_10_53	53	Parla Centro - Bulevar Norte	Calle  Real 81	40.2408057932177	-3.7694451030376	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_53.aspx	0		Europe/Madrid	2	No	No	C-4	Yes	No
341	ML	4	4_8	par_10_52	52	La Ballena	Calle   Real 94	40.2459982061463	-3.76625893189452	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_52.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
342	ML	4	4_7	par_10_51	51	Julio Romero de Torres	Calle   Julio Romero de Torres 2	40.2453581284575	-3.7622308162056295	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_51.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
343	ML	4	4_6	par_10_50	50	Plaza de Toros	Calle   Desconocida SN	40.2441101028853	-3.7574670712038998	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_50.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
344	ML	4	4_14	par_10_58	58	Parque Parla Este	Calle del paraguay 16	40.2281741809284	-3.7613799167049105	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_58.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
345	ML	4	4_5	par_10_68	68	Polígono Industrial Ciudad de Parla	Calle   Berlín 52	40.2386788584258	-3.7503530232810003	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_68.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
346	CR	1	1_5	par_5_11	11	Atocha	Avda de la Ciudad de Barcelona 2 B	40.4066011651398	-3.6892118408395898	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_11.aspx	0	est_90_54		2	1	No	C-2/C-3/C-4/C-5/C-7/C-8/C-10	No	Yes
347	CR	1	1_6	par_5_65	65	Recoletos	Paseo de Recoletos 20	40.423420623761295	-3.6907626799938704	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_65.aspx	0		Europe/Madrid	0	4	No	C-2/C-7/C-8/C-10	No	No
348	CR	1	1_1	par_5_61	61	Príncipe Pío	Paseo de la Florida 2	40.4210790188043	-3.7201723106450295	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_61.aspx	0	est_90_18		0	6/10/R	No	C-7/C-10	No	No
349	CR	1	1_2	par_5_57	57	Pirámides	Paseo del Doctor Vallejo Nágera 37	40.4026028948529	-3.71124315951466	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_57.aspx	0		Europe/Madrid	1	5	No	C-7/C-10	No	No
350	CR	1	1_7	par_5_51	51	Nuevos Ministerios	Calle de Raimundo Fernández Villaverde 67	40.4466277031815	-3.6922501798623597	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_51.aspx	0	est_90_71		2	6/8/10	No	C-2/C-3/C-4/C-7/C-8/C-10	No	Yes
351	CR	1	1_10	par_5_144	144	Valdebebas	Av. de las Fuerzas Armadas 322	40.4822881	-3.6184822	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_144.aspx	0		Europe/Madrid	0	No	No	No	Yes	No
352	CR	1	1_3	par_5_25	25	Delicias	Calle de Ramírez de Prado 3 B	40.400382320912	-3.6926718217550896	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_25.aspx	0		Europe/Madrid	1	3	No	C-7/C-10	No	No
353	CR	1	1_8	par_5_18	18	Chamartín	Calle de Agustín de Foxá 40	40.4721094623497	-3.68237859937536	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_18.aspx	0	est_90_25		2	1/10	No	C-2/C-3/C-4/C-7/C-8/C-10	No	Yes
354	CR	1	1_11	par_5_142	142	Aeropuerto T4	Ctra de Alcobendas a Barajas SN	40.4917812474987	-3.59324027187479	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_142.aspx	0	est_90_33		2	8	No	No	Yes	Yes
355	CR	1	1_9	par_5_133	133	Fuente de la Mora	Calle de Dulce Chacón 15	40.4847551076476	-3.66273198940419	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_133.aspx	0		Europe/Madrid	2	No	1	C-7/C-10	No	No
356	CR	1	1_4	par_5_46	46	Méndez Álvaro	Calle del Ombu 16	40.3953883033481	-3.6779860250306404	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_46.aspx	0	est_90_13		1	6	No	C-5/C-7/C-10	No	No
357	CR	2	2_11	par_5_90	90	Vicálvaro	Calle de San Cipriano 85	40.40132727162921	-3.59583931493827	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_90.aspx	0		Europe/Madrid	0	9	No	C-7	No	No
358	CR	2	2_13	par_5_87	87	Vallecas	Avda de la Democracia 1	40.3822212818191	-3.6244633059562896	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_87.aspx	0		Europe/Madrid	1	1	No	C-7	No	No
359	CR	2	2_8	par_5_81	81	Torrejón de Ardoz	Paseo   Estación 3	40.454614888402	-3.4797310604898	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_81.aspx	0		Europe/Madrid	0	No	No	C-7	No	No
360	CR	2	2_12	par_5_75	75	Santa Eugenia	Avda de Santa Eugenia 2	40.386997622806604	-3.6089673976787697	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_75.aspx	0		Europe/Madrid	0	No	No	C-7	No	No
361	CR	2	2_14	par_5_59	59	El Pozo	Avda de Entrevías 140	40.3759107464157	-3.6561396279574705	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_59.aspx	0		Europe/Madrid	0	No	No	C-7	No	No
362	CR	2	2_3	par_5_45	45	Meco	Trva de la Calera 3	40.534629296321	-3.29857120296861	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_45.aspx	0		Europe/Madrid	0	No	No	No	No	No
363	CR	2	2_9	par_5_71	71	San Fernando	Calle   Estación de ferrocarril 6	40.4426754342948	-3.5337569967628504	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_71.aspx	0		Europe/Madrid	0	No	No	C-7	No	No
364	CR	2	2_4	par_5_3	3	Alcalá de Henares Universidad	Ctra del  Campus SN	40.5053487667517	-3.33532393016683	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_3.aspx	0		Europe/Madrid	0	No	No	No	No	No
365	CR	2	2_10	par_5_22	22	Coslada	Calle de Luis Braille 8	40.4237445026866	-3.56105002582089	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_22.aspx	0		Europe/Madrid	1	7	No	C-7	No	No
366	CR	2	2_5	par_5_2	2	Alcalá de Henares	Calle   Pedro Lainez 2	40.489038872521206	-3.36625200624717	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_2.aspx	0		Europe/Madrid	0	No	No	C-7	No	No
367	CR	2	2_7	par_5_143	143	Soto del Henares	Paseo de la Democracia 17	40.463542902172996	-3.44124824645267	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_143.aspx	0		Europe/Madrid	0	No	No	C-7	No	No
368	CR	2	2_2	par_5_12	12	Azuqueca	Paseo de la Estacion SN	40.5610431126363	-3.26537808007204	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_12.aspx	0		Europe/Madrid	1	No	No	No	No	No
369	CR	2	2_6	par_5_106	106	La Garena	Calle   Fausto Elhuyar 6	40.480446323851105	-3.3930812823770804	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_106.aspx	0		Europe/Madrid	1	No	No	C-7	No	No
370	CR	2	2_15	par_5_10	10	Asamblea de Madrid-Entrevías	Calle del Vizconde de Arlessón 45	40.381681158248604	-3.66791743399165	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_10.aspx	0		Europe/Madrid	0	No	No	C-7	No	No
371	CR	2	2_1	par_5_38	38	Guadalajara	Plaza de la Estación SN	40.6440936102746	-3.18230377067774	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_38.aspx	0		Europe/Madrid	0	No	No	No	No	No
372	CR	3	3_21	par_5_74	74	San Yago	Avda   Saltos del Sil 1	40.6178702391272	-4.03101363862753	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_74.aspx	0		Europe/Madrid	0	No	No	C-8	No	No
373	CR	3	3_1	par_5_8	8	Aranjuez	Calle de la Estación 5	40.0348477748241	-3.61821249344168	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_8.aspx	0		Europe/Madrid	0	No	No	No	No	No
374	CR	3	3_18	par_5_82	82	Torrelodones	Plaza de Salvador Sánchez Frascuelo 6	40.574513990894	-3.95644911190209	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_82.aspx	0		Europe/Madrid	1	No	No	C-8/C-10	No	No
375	CR	3	3_22	par_5_96	96	Las Zorreras	Calle   Alcudia 26	40.6094209154972	-4.045966653208771	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_96.aspx	0		Europe/Madrid	0	No	No	C-8	No	No
376	CR	3	3_20	par_5_91	91	Villalba	Plaza de la Estación 1	40.6263702008332	-4.00800585940991	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_91.aspx	0		Europe/Madrid	1	No	No	C-8/C-10	No	Yes
377	CR	3	3_9	par_5_93	93	Villaverde Bajo	Paseo de la Estación 2	40.3526507971254	-3.6838931087357905	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_93.aspx	0		Europe/Madrid	2	No	No	C-4	Yes	No
378	CR	3	3_7	par_5_70	70	San Cristóbal Industrial	Acces a la Colonia Marconi 11	40.3319230119497	-3.69862254904323	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_70.aspx	0		Europe/Madrid	1	No	No	No	Yes	No
379	CR	3	3_3	par_5_86	86	Valdemoro	Paseo de la Estación 86	40.1960570665724	-3.66471800184914	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_86.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
380	CR	3	3_8	par_5_69	69	San Cristóbal de los Ángeles	Calle de Paterna 17	40.342372290069605	-3.6837539734577502	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_69.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
381	CR	3	3_23	par_5_29	29	El Escorial	Calle   Estación Renfe 5	40.585275313349705	-4.13223833076811	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_29.aspx	0		Europe/Madrid	1	No	No	C-8	No	No
382	CR	3	3_15	par_5_58	58	Pitis	Ctra a la Estación de Pitis 19	40.495115042597604	-3.72575435236588	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_58.aspx	0		Europe/Madrid	1	7	No	C-7/C-8	No	No
383	CR	3	3_4	par_5_56	56	Pinto	Calle del Ferrocarril 4	40.2428012031304	-3.70364259838166	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_56.aspx	0		Europe/Madrid	0	No	No	No	No	No
384	CR	3	3_16	par_5_55	55	Pinar de las Rozas	Lugar   Estación Ferrocarril El Pinar 1	40.5223060941516	-3.8820657658893998	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_55.aspx	0		Europe/Madrid	0	No	No	C-8/C-10	No	Yes
385	CR	3	3_17	par_5_44	44	Las Matas	Plaza del Ferrocarril 1	40.5525253841785	-3.8967411356931203	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_44.aspx	0		Europe/Madrid	1	No	No	C-8/C-10	No	Yes
386	CR	3	3_5	par_5_35	35	Getafe Industrial	Paseo de John Lennon 15400	40.305489829189895	-3.7075993552501	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_35.aspx	0		Europe/Madrid	0	No	No	No	No	No
387	CR	3	3_19	par_5_33	33	Galapagar - La Navata	Ctra de Galapagar-La Navata 154	40.6001201927881	-3.98176360815813	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_33.aspx	0		Europe/Madrid	0	No	No	C-8/C-10	No	No
388	CR	3	3_2	par_5_19	19	Ciempozuelos	Avda de San Juan de Dios 7	40.1590780625469	-3.60993229369721	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_19.aspx	0		Europe/Madrid	0	No	No	No	No	No
389	CR	3	3_11	par_5_122	122	Sol	Plaza de la Puerta del Sol 6	40.4168514100817	-3.7030009543679907	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_122.aspx	0	est_90_58		0	1/2/3	No	C-4	Yes	No
390	CR	3	3_6	par_5_103	103	El Casar	Avda del Casar 2	40.3184768004104	-3.7097475447627097	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_103.aspx	0		Europe/Madrid	2	12	No	No	Yes	No
391	CR	3	3_14	par_5_64	64	Ramón y Cajal	Calle de San Modesto 50	40.4882522939954	-3.6946481959126496	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_64.aspx	0		Europe/Madrid	0	No	No	C-7/C-8	No	No
392	CR	4	4_1	par_5_53	53	Parla	Calle  Real 81	40.240779939933894	-3.7692684670888297	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_53.aspx	0		Europe/Madrid	2	No	4	No	Yes	No
393	CR	4	4_5	par_5_92	92	Villaverde Alto	Calle del Valle de Tobalina 56	40.3412389095586	-3.71183451015835	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_92.aspx	0		Europe/Madrid	2	3	No	C-5	No	No
394	CR	4	4_14	par_5_85	85	Valdelasfuentes (C-4a)	Calle del Marqués de la Valdavia 140	40.547450679886204	-3.65424433859137	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_85.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
395	CR	4	4_13	par_5_84	84	Universidad P. Comillas (C-4a)	Ctra del Goloso SN	40.5540663923206	-3.68324540394647	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_84.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
396	CR	4	4_17	par_5_83	83	Tres Cantos (C-4b)	Plaza de la Estación 1	40.598445766728396	-3.7155602151020597	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_83.aspx	0		Europe/Madrid	1	No	No	No	Yes	No
397	CR	4	4_4	par_5_43	43	Las Margaritas - Universidad	Calle   Madrid 152	40.323052580859	-3.7272864336254306	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_43.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
398	CR	4	4_2	par_5_36	36	Getafe Sector 3	Calle del Cementerio Municipal SN	40.2882594725019	-3.73724253672422	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_36.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
399	CR	4	4_16	par_5_37	37	El Goloso (C-4b)	Ctra de Colmenar Viejo SN	40.558583101112	-3.71397804023902	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_37.aspx	0		Europe/Madrid	0	No	No	No	No	No
400	CR	4	4_15	par_5_4	4	Alcobendas - S.S. de los Reyes (C-4a)	Plaza de Francisco Casillas 1	40.546575591925205	-3.6350924942275094	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_4.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
401	CR	4	4_12	par_5_15	15	Cantoblanco Universidad	Calle de Freud 3	40.5437936933619	-3.70025235112853	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_15.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
402	CR	4	4_18	par_5_21	21	Colmenar Viejo (C-4b)	Calle de la Doctora Nogales de la Morena SN	40.6449747266778	-3.7756407081293397	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_21.aspx	0		Europe/Madrid	2	No	No	No	No	No
403	CR	4	4_11	par_5_31	31	Fuencarral	Calle de Antonio de Cabezón 10	40.5015691134975	-3.68225218377436	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_31.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
404	CR	4	4_3	par_5_34	34	Getafe Centro	Calle  Ferrocarril 2	40.3101101574552	-3.7338437082439397	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_34.aspx	0		Europe/Madrid	2	12	No	No	Yes	No
405	CR	5	5_18	par_5_95	95	Zarzaquemada	Avda   Europa 14	40.3408651674076	-3.74821098376834	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_95.aspx	0		Europe/Madrid	1	No	No	No	No	No
406	CR	5	5_21	par_5_77	77	La Serna	Calle   Barcelona 28	40.2967328627135	-3.7923873322420003	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_77.aspx	0		Europe/Madrid	1	No	No	No	No	No
407	CR	5	5_9	par_5_7	7	Aluche	Calle de Valmojado 293	40.385639846032	-3.7606525397607404	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_7.aspx	0	est_90_1		0	5	No	No	No	No
408	CR	5	5_16	par_5_62	62	Puente Alcocer	Calle de Alcocer 54	40.350298433469	-3.7050647920732795	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_62.aspx	0		Europe/Madrid	0	No	No	No	No	No
409	CR	5	5_15	par_5_52	52	Orcasitas	Calle de Campotejar 24	40.3669156270104	-3.7043192311254303	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_52.aspx	0		Europe/Madrid	0	No	No	No	No	No
410	CR	5	5_4	par_5_5	5	Alcorcón	Avda de Móstoles 12	40.350088208669796	-3.8316340093151497	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_5.aspx	0		Europe/Madrid	1	12	No	No	No	No
411	CR	5	5_1	par_5_49	49	Móstoles - El Soto	Calle   Granada 17	40.3309024566344	-3.88224085064992	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_49.aspx	0		Europe/Madrid	0	No	No	No	No	No
412	CR	5	5_2	par_5_48	48	Móstoles	Paseo de la Estación 13	40.3285131038066	-3.86339907310142	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_48.aspx	0		Europe/Madrid	1	12	No	No	No	No
413	CR	5	5_5	par_5_72	72	San José de Valderas	Calle de Sahagún 36	40.3565433759808	-3.81579179255598	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_72.aspx	0		Europe/Madrid	0	No	No	No	No	No
414	CR	5	5_10	par_5_40	40	Laguna	Calle de Cuart de Poblet 1	40.3991887229175	-3.74413102406784	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_40.aspx	0		Europe/Madrid	0	6	No	No	No	No
415	CR	5	5_19	par_5_41	41	Leganés	Calle  Virgen del Camino 1	40.3289921512769	-3.77138744820868	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_41.aspx	0		Europe/Madrid	1	12	No	No	No	No
416	CR	5	5_7	par_5_1	1	Las Águilas	Avda del General Fanjul 110	40.3811944339821	-3.7801818832285696	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_1.aspx	0		Europe/Madrid	0	No	No	No	No	No
417	CR	5	5_23	par_5_104	104	Humanes	Calle   Cenicientos 26	40.255660506545404	-3.82837195835634	B3	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_104.aspx	0		Europe/Madrid	1	No	No	No	No	No
418	CR	5	5_20	par_5_105	105	Parque Polvoranca	Calle   Alcalde Francisco Moreno Menéndez 4	40.3125159337883	-3.78325102527616	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_105.aspx	0		Europe/Madrid	1	No	No	No	No	No
419	CR	5	5_3	par_5_66	66	Las Retamas	Avda de Retamas 2	40.3419027014314	-3.84232998157746	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_66.aspx	0		Europe/Madrid	1	No	No	No	No	No
420	CR	5	5_14	par_5_26	26	Doce de Octubre	Avda de Córdoba 39	40.378968823860895	-3.69851928058378	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_26.aspx	0		Europe/Madrid	0	No	No	No	No	No
421	CR	5	5_6	par_5_24	24	Cuatro Vientos	Paseo de Extremadura 567 A	40.3777131916194	-3.7913444859579504	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_24.aspx	0		Europe/Madrid	1	10	No	No	No	No
422	CR	5	5_11	par_5_28	28	Embajadores	Gta de Embajadores 1	40.405133584937296	-3.7025372643519106	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_28.aspx	0		Europe/Madrid	1	3/5	No	No	No	No
423	CR	5	5_8	par_5_30	30	Fanjul	Avda del General Fanjul 27	40.3836601949576	-3.7684764339245294	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_30.aspx	0		Europe/Madrid	0	No	No	No	No	No
424	CR	5	5_22	par_5_32	32	Fuenlabrada	Plaza  Constitución 1	40.2826888663979	-3.79876380807025	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_32.aspx	0		Europe/Madrid	1	12	No	No	No	No
425	CR	7	7_22	par_5_9	9	Aravaca	Calle de la Golondrina 104	40.4483360938325	-3.78576906207162	A	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_9.aspx	0		Europe/Madrid	1	No	2	C-10	No	No
426	CR	7	7_18	par_5_68	68	Las Rozas	Calle de la Vía de Servicio de las Rozas 1	40.494242023891395	-3.8680333825642204	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_68.aspx	0		Europe/Madrid	0	No	No	C-10	No	Yes
427	CR	7	7_21	par_5_60	60	Pozuelo	Calle   Estación 2	40.4472743567471	-3.8000251574227204	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_60.aspx	0		Europe/Madrid	0	No	No	C-10	No	No
428	CR	7	7_20	par_5_13	13	El Barrial - C.C. Pozuelo	Via   Ferrocarril SN	40.4653831832569	-3.8076474278486403	B1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_13.aspx	0		Europe/Madrid	0	No	No	C-10	No	Yes
429	CR	7	7_19	par_5_42	42	Majadahonda	Cmno   Estación del Plantío 6	40.474285233963705	-3.8452561987825202	B2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_42.aspx	0		Europe/Madrid	1	No	No	C-10	No	Yes
430	CR	8	8_20	par_5_20	20	Collado Mediano (C-8b)	Paseo de los Rosales 47	40.692759921718995	-4.03577699260154	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_20.aspx	0		Europe/Madrid	0	No	No	No	No	No
431	CR	8	8_21	par_5_47	47	Los Molinos (C-8b)	Gta de la Estación 2	40.7073509340203	-4.0667220143667295	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_47.aspx	0		Europe/Madrid	0	No	No	No	No	No
432	CR	8	8_18	par_5_50	50	Los Negrales (C8-b)	Avda de la Reina Victoria 47	40.6385815868385	-4.02180081138074	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_50.aspx	0		Europe/Madrid	0	No	No	No	No	No
433	CR	8	8_19	par_5_6	6	Alpedrete (C-8b)	Cmno de la Estación 36	40.658165812941	-4.03496961859464	C1	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_6.aspx	0		Europe/Madrid	0	No	No	No	No	No
434	CR	8	8_16	par_5_67	67	Robledo de Chavela (C-8a)	Calle de Francisco Quevedo 295	40.5207856635014	-4.24661486910806	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_67.aspx	0		Europe/Madrid	0	No	No	No	No	No
435	CR	8	8_17	par_5_76	76	Santa María de la Alameda (C-8a)	Calle   Doce de Octubre 20	40.5689240829835	-4.26923227669153	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_76.aspx	0		Europe/Madrid	0	No	No	No	No	No
436	CR	8	8_15	par_5_94	94	Zarzalejo (C-8a)	Calle del Ferrocarril 13	40.538724336436	-4.15806924762504	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_94.aspx	0		Europe/Madrid	0	No	No	No	No	No
437	CR	8	8_22	par_5_16	16	Cercedilla (C-8b)	Calle del Cascajal 7	40.7375733500909	-4.06580719855992	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_16.aspx	0		Europe/Madrid	1	No	No	C-9	No	No
438	CR	9	9_2	par_5_63	63	Puerto de Navacerrada	Calle de la Virgen de las Nieves 7	40.784415667070604	-4.00464386263311	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_63.aspx	0		Europe/Madrid	0	No	No	No	No	No
439	CR	9	9_3	par_5_23	23	Cotos	Ctra   M-604 (de la A-1 al Puerto de Navacerrada) 1	40.8222601406103	-3.96443439316078	C2	http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_23.aspx	0		Europe/Madrid	0	No	No	No	No	No
