shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10__2____1__IT_1,40.4137272456116,-3.78934954924033,4000009,44.309422633775
10__2____1__IT_1,40.4137655980111,-3.78937098564358,4000010,44.708736980777
10__2____1__IT_1,40.4137954066695,-3.78939091918672,4000011,45.11176745095
10__2____1__IT_1,40.4138216031514,-3.78941093122375,4000012,45.518165315632
10__2____1__IT_1,40.4138570447348,-3.78944760717747,4000013,45.929579336193
10__2____1__IT_1,40.4138920365058,-3.78949138664322,4000014,46.346367912481
10__2____1__IT_1,40.4139258554156,-3.78955054665664,4000015,46.769424624058
10__2____1__IT_1,40.413949016859,-3.78960398205288,4000016,47.197693465469
10__2____1__IT_1,40.4139657626939,-3.78965734550041,4000017,47.630856804634
10__2____1__IT_1,40.413979264821,-3.78971626510997,4000018,48.069239182509
10__2____1__IT_1,40.4139852216624,-3.78978349364465,4000019,48.513363943906
10__2____1__IT_1,40.4139869484531,-3.78984367562601,4000020,48.962598602861
10__2____1__IT_1,40.4139833201147,-3.78990519500929,4000021,49.417068554393
10__2____1__IT_1,40.4139751080407,-3.79001143135264,4000022,49.880598391133
10__2____1__IT_1,40.4139714796132,-3.79007295071469,4000023,50.34936352045
10__2____1__IT_1,40.413969988905,-3.79013449507642,4000024,50.823353168276
10__2____1__IT_1,40.4139752168969,-3.79019596113575,4000025,51.302590259134
10__2____1__IT_1,40.4139831613459,-3.7902564602621,4000026,51.787035762801
10__2____1__IT_1,40.4139962201332,-3.79032587197913,4000027,52.277546465347
10__2____1__IT_1,40.4140139444749,-3.79041147781982,4000028,52.775582381543
10__2____1__IT_1,40.4140992790918,-3.79082159172233,4000029,53.309681772197
10__2____1__IT_1,40.4141919489601,-3.79126399322123,4000030,53.882701856384
10__2____1__IT_1,40.4142984440572,-3.79177397364336,4000031,54.500578212198
10__2____1__IT_1,40.4143999198258,-3.79225783628083,4000032,55.161026284304
10__2____1__IT_1,40.4144091551553,-3.79230043437665,4000033,55.825231263348
10__2____1__IT_1,40.4144226607834,-3.79235157932633,4000034,56.494027418568
10__2____1__IT_1,40.4144366581654,-3.79239423331462,4000035,57.166762091485
10__2____1__IT_1,40.4144520004749,-3.79243010207635,4000036,57.842984248046
10__2____1__IT_1,40.4144686799216,-3.79246032304484,4000037,58.522369160906
10__2____1__IT_1,40.4144853849532,-3.79248714683265,4000038,59.204689791695
10__2____1__IT_1,40.4145077052075,-3.79251573526665,4000039,59.890477788336
10__2____1__IT_1,40.4145261926096,-3.7925352117116,4000040,60.578900622804
10__2____1__IT_1,40.4145446932142,-3.79255242533454,4000041,61.269843517139
10__2____1__IT_1,40.4145692487847,-3.79257084151036,4000042,61.963928323872
10__2____1__IT_1,40.4145921074089,-3.7925841415354,4000043,62.660790183894
10__2____1__IT_1,40.4146089367005,-3.79259283578704,4000044,63.359660562311
10__2____1__IT_1,40.4146322560673,-3.79260217345734,4000045,64.061238052515
10__2____1__IT_1,40.4146568892988,-3.79260926054327,4000046,64.765615307564
10__2____1__IT_1,40.4146798100746,-3.79261349427304,4000047,65.472562131892
10__2____1__IT_1,40.4147005731832,-3.79261657118959,4000048,66.181828517749
10__2____1__IT_1,40.4147235094719,-3.79261854211322,4000049,66.893646448006
10__2____1__IT_1,40.4147538068374,-3.79262059640217,4000050,67.60883207182
10__2____1__IT_1,40.4148200501485,-3.7926219410173,4000051,68.331371965123
10__2____1__IT_1,40.4148797933204,-3.79262377359837,4000052,69.060545513109
10__2____1__IT_1,40.4149218019901,-3.79262313506876,4000053,69.794382577299
10__2____1__IT_1,40.4149465012442,-3.79262059163647,4000054,70.530969878993
10__2____1__IT_1,40.4149742501301,-3.79261525071108,4000055,71.270670620021
10__2____1__IT_1,40.4150033112986,-3.79260822641992,4000056,72.01365190772
10__2____1__IT_1,40.4150210907987,-3.7926044702762,4000057,72.758632386605
10__2____1__IT_1,40.4150410318335,-3.79260130675525,4000058,73.505842648196
10__2____1__IT_1,40.4150609589375,-3.7925998388141,4000059,74.255268435489
10__2____1__IT_1,40.4150839068909,-3.79260010810114,4000060,75.007241678784
10__2____1__IT_1,40.4152189901687,-3.79260282778987,4000061,75.774211711003
10__2____1__IT_1,40.4153592940367,-3.79260936837911,4000062,76.556766155952
10__2____1__IT_1,40.4153592940367,-3.79260936837911,5000001,76.556766155952
10__2____1__IT_1,40.4154081819812,-3.79260844546887,5000002,76.562193561484
10__2____1__IT_1,40.4154763360766,-3.79260894351943,5000003,76.575186578334
10__2____1__IT_1,40.4156464928144,-3.79261374646568,5000004,76.607072359362
10__2____1__IT_1,40.4156743675962,-3.79261594434784,5000005,76.642058014457
10__2____1__IT_1,40.4157079271255,-3.79262288586548,5000006,76.680815237582
10__2____1__IT_1,40.4157421910042,-3.79263170944311,5000007,76.723448924343
10__2____1__IT_1,40.4157657420802,-3.79263853352141,5000008,76.768760262488
10__2____1__IT_1,40.4157921655177,-3.79264352356,5000009,76.817035151826
10__2____1__IT_1,40.4158150337661,-3.79264566270513,5000010,76.867855027336
10__2____1__IT_1,40.4158772214375,-3.79264919868047,5000011,76.9255846057
10__2____1__IT_1,40.4159944799469,-3.79265151018948,5000012,76.996332025978
10__2____1__IT_1,40.4161439025686,-3.79265606996625,5000013,77.083670722549
10__2____1__IT_1,40.4161853666576,-3.79265749197874,5000014,77.175613751097
10__2____1__IT_1,40.4162289648949,-3.79266080982297,5000015,77.272404613304
10__2____1__IT_1,40.4162696948349,-3.79266503241873,5000016,77.373730904123
10__2____1__IT_1,40.4163039843781,-3.79267011180923,5000017,77.478887849721
10__2____1__IT_1,40.416331824785,-3.79267698630197,5000018,77.587189798445
10__2____1__IT_1,40.4163575269155,-3.79268290332882,5000019,77.698388662504
10__2____1__IT_1,40.4163832226532,-3.7926897526616,5000020,77.812498496971
10__2____1__IT_1,40.4164096099129,-3.79270035470956,5000021,77.929672477668
10__2____1__IT_1,40.4164317224835,-3.79270809739388,5000022,78.049387465944
10__2____1__IT_1,40.4164523883205,-3.79271863230447,5000023,78.171564463401
10__2____1__IT_1,40.4164773306658,-3.79273108820576,5000024,78.296705039474
10__2____1__IT_1,40.4165015324665,-3.79274727700564,5000025,78.424862912012
10__2____1__IT_1,40.4165243173339,-3.792761575377,5000026,78.55582592532
10__2____1__IT_1,40.4165463616139,-3.7927796126838,5000027,78.68967511819
10__2____1__IT_1,40.4165705377517,-3.79279954280189,5000028,78.826696303801
10__2____1__IT_1,40.4165954031188,-3.79282322261146,5000029,78.967131457511
10__2____1__IT_1,40.4166209641066,-3.79284971981282,5000030,79.111186702581
10__2____1__IT_1,40.416643652702,-3.79287805410871,5000031,79.258723672716
10__2____1__IT_1,40.4166698644181,-3.79291391296601,5000032,79.410470440519
10__2____1__IT_1,40.416690382669,-3.79294596341517,5000033,79.565764354413
10__2____1__IT_1,40.416713000671,-3.79298458632471,5000034,79.725186469955
10__2____1__IT_1,40.4167306506232,-3.79301753853616,5000035,79.888022553595
10__2____1__IT_1,40.4167511239122,-3.79305613932672,5000036,80.054844980866
10__2____1__IT_1,40.4167715330248,-3.7931040933777,5000037,80.226324265807
10__2____1__IT_1,40.4168011073194,-3.79317086609642,5000038,80.404351291535
10__2____1__IT_1,40.4168383550931,-3.79326579703178,5000039,80.591431945912
10__2____1__IT_1,40.4170990895985,-3.79393031651224,5000040,80.841888119788
10__2____1__IT_1,40.4172516094519,-3.79431663357379,5000041,81.129235329514
10__2____1__IT_1,40.4173528513715,-3.79456856165575,5000042,81.440731466392
10__2____1__IT_1,40.4174006757064,-3.79468513899591,5000043,81.763453090197
10__2____1__IT_1,40.4175527404664,-3.79505040439188,5000044,82.121464057607
10__2____1__IT_1,40.417690689949,-3.79537137488075,5000045,82.510717368118
10__2____1__IT_1,40.4177676906939,-3.79554318463669,5000046,82.916868759571
10__2____1__IT_1,40.417920796813,-3.79587805920545,5000047,83.35612723479
10__2____1__IT_1,40.4180081709644,-3.79606620526973,5000048,83.814064126735
10__2____1__IT_1,40.4180250666325,-3.79610507634393,5000049,84.275794945765
10__2____1__IT_1,40.4180550757148,-3.79617778306092,5000050,84.744536384162
10__2____1__IT_1,40.4180756286907,-3.79623915033351,5000051,85.218962320141
10__2____1__IT_1,40.4180960785125,-3.79631548913871,5000052,85.70025133389
10__2____1__IT_1,40.4181098802677,-3.79638800189047,5000053,86.187880413534
10__2____1__IT_1,40.4181198699864,-3.79646047273336,5000054,86.68175730306
10__2____1__IT_1,40.4181261055439,-3.79652416674337,5000055,87.181082305007
10__2____1__IT_1,40.4181294276275,-3.79659531275991,5000056,87.686454770604
10__2____1__IT_1,40.4181351903373,-3.79672761260134,5000057,88.203070104884
10__2____1__IT_1,40.4181393638734,-3.79681373536836,5000058,88.727006985975
10__2____1__IT_1,40.4181464742654,-3.79688866778403,5000059,89.257350132288
10__2____1__IT_1,40.4181574590768,-3.79695491335499,5000060,89.79344447368
10__2____1__IT_1,40.418169415774,-3.79701867496245,5000061,90.335108952008
10__2____1__IT_1,40.4181880181634,-3.79708625670138,5000062,90.88286774034
10__2____1__IT_1,40.4182057798981,-3.79713761261772,5000063,91.435409027502
10__2____1__IT_1,40.4182303722465,-3.79719808051002,5000064,91.993761658935
10__2____1__IT_1,40.4182536360184,-3.79724920270803,5000065,92.557162191052
10__2____1__IT_1,40.4182762417968,-3.79728938784964,5000066,93.124796041573
10__2____1__IT_1,40.4183045064459,-3.79733837242685,5000067,93.697637216114
10__2____1__IT_1,40.4183479398362,-3.79740001042981,5000068,94.277591286686
10__2____1__IT_1,40.4183800875369,-3.79743906212445,5000069,94.862414885016
10__2____1__IT_1,40.4184226889227,-3.7974832252072,5000070,95.453271946492
10__2____1__IT_1,40.4184719531952,-3.79752871627014,5000071,96.050822439696
10__2____1__IT_1,40.4185383105415,-3.79758438812068,5000072,96.657123272878
10__2____1__IT_1,40.4186113244706,-3.79764263417199,5000073,97.27291679242
10__2____1__IT_1,40.4186511327612,-3.79767678567408,5000074,97.893994489401
10__2____1__IT_1,40.4186937512478,-3.79771845683212,5000075,98.520978191637
10__2____1__IT_1,40.4187240519519,-3.79774875440906,5000076,99.152195212277
10__2____1__IT_1,40.4187581066662,-3.79778782901731,5000077,99.788440228976
10__2____1__IT_1,40.4188015742474,-3.79784447717539,5000078,100.431495605449
10__2____1__IT_1,40.4188317888326,-3.79788724821777,5000079,101.079492362714
10__2____1__IT_1,40.4188657401859,-3.79794129160143,5000080,101.733424376154
10__2____1__IT_1,40.4189062338868,-3.79801412393166,5000081,102.394997595771
10__2____1__IT_1,40.4189749597144,-3.79814092931658,5000082,103.069759582991
10__2____1__IT_1,40.4191576043892,-3.7984774142743,5000083,103.779536430867
10__2____1__IT_1,40.4193232968129,-3.79878287345355,5000084,104.521092363716
10__2____1__IT_1,40.4193232968129,-3.79878287345355,6000001,104.521092363716
10__2____1__IT_1,40.4196486183099,-3.79938912279068,6000002,104.583938609845
10__2____1__IT_1,40.4199039462063,-3.79986096767463,6000003,104.695834281556
10__2____1__IT_1,40.4200998149617,-3.80021073296341,6000004,104.844517132248
10__2____1__IT_1,40.4204309291166,-3.80078968939694,6000005,105.054548288014
10__2____1__IT_1,40.4209923316895,-3.80177042022641,6000006,105.368534538982
10__2____1__IT_1,40.4211664720443,-3.8020759358106,6000007,105.714854964159
10__2____1__IT_1,40.421254773237,-3.80221809133896,6000008,106.076716597463
10__2____1__IT_1,40.4213339044807,-3.80234496267784,6000009,106.452471188445
10__2____1__IT_1,40.4214176964776,-3.8024688569903,6000010,106.842261364495
10__2____1__IT_1,40.4215164533117,-3.80260809908607,6000011,107.2481676019
10__2____1__IT_1,40.4215508907266,-3.80265857990979,6000012,107.65981449136
10__2____1__IT_1,40.4215887658929,-3.80271516708738,6000013,108.077842918397
10__2____1__IT_1,40.421608233716,-3.80275029741186,6000014,108.499552768158
10__2____1__IT_1,40.4216288111417,-3.8027930242577,6000015,108.925547163855
10__2____1__IT_1,40.4216504724482,-3.80284638608475,6000016,109.356667632199
10__2____1__IT_1,40.4216618251321,-3.80288141697502,6000017,109.791016207559
10__2____1__IT_1,40.4216753501956,-3.80293771785259,6000018,110.230371647992
10__2____1__IT_1,40.4217145604221,-3.80313542884589,6000019,110.687056051426
10__2____1__IT_1,40.4217380882478,-3.80325405436458,6000020,111.154137787023
10__2____1__IT_1,40.4217516869296,-3.80329973417101,6000021,111.625378527744
10__2____1__IT_1,40.4217652938336,-3.80334389622158,6000022,112.100658901828
10__2____1__IT_1,40.4217847216013,-3.80338509481492,6000023,112.580046269801
10__2____1__IT_1,40.4218098941587,-3.80343394511252,6000024,113.064432025585
10__2____1__IT_1,40.4218293723078,-3.80346755800876,6000025,113.552396465915
10__2____1__IT_1,40.4218581278532,-3.80350127829822,6000026,114.044647286808
10__2____1__IT_1,40.4218834163384,-3.8035334425033,6000027,114.54081298577
10__2____1__IT_1,40.4219179798933,-3.80356571710542,6000028,115.041692280431
10__2____1__IT_1,40.4219549032341,-3.80359195133579,6000029,115.547235584746
10__2____1__IT_1,40.4219895511523,-3.80361208700763,6000030,116.056987316909
10__2____1__IT_1,40.4220276789508,-3.80363226411439,6000031,116.571304519982
10__2____1__IT_1,40.4220878028285,-3.8036572566641,6000032,117.092624542348
10__2____1__IT_1,40.4221225034467,-3.8036698096724,6000033,117.617941048477
10__2____1__IT_1,40.4221583218621,-3.8036884414858,6000034,118.147536291604
10__2____1__IT_1,40.4221883638553,-3.80370397182197,6000035,118.680717217658
10__2____1__IT_1,40.4222206707255,-3.8037271155232,6000036,119.217986711757
10__2____1__IT_1,40.4222667975872,-3.80376407865815,6000037,119.76126051127
10__2____1__IT_1,40.4223232223308,-3.80382089088999,6000038,120.312437585086
10__2____1__IT_1,40.4227838462201,-3.8042830764615,6000039,120.92805024818
10__2____1__IT_1,40.4230456593602,-3.8045455839454,6000040,121.580277287956
10__2____1__IT_1,40.4230456593602,-3.8045455839454,7000001,121.580277287956
10__2____1__IT_1,40.4233433449155,-3.8048486656187,7000002,121.622147188884
10__2____1__IT_1,40.4234280731647,-3.80493707151262,7000003,121.676046664513
10__2____1__IT_1,40.4234955661361,-3.80501394364318,7000004,121.739879025455
10__2____1__IT_1,40.4235618117294,-3.80509241855259,7000005,121.813630986939
10__2____1__IT_1,40.4236243242479,-3.80517408409906,7000006,121.897188704639
10__2____1__IT_1,40.4236880389288,-3.80526062266974,7000007,121.99094062769
10__2____1__IT_1,40.423750427303,-3.80536009163325,7000008,122.095609091754
10__2____1__IT_1,40.4238054509937,-3.80545137937962,7000009,122.210140804428
10__2____1__IT_1,40.4238604407591,-3.80554752541845,7000010,122.334860318164
10__2____1__IT_1,40.4239398046253,-3.80569574978927,7000011,122.474933537325
10__2____1__IT_1,40.4240741149114,-3.80594659371106,7000012,122.640990250167
10__2____1__IT_1,40.4244941034445,-3.80673494182078,7000013,122.888572457046
10__2____1__IT_1,40.4245893630184,-3.80690925739261,7000014,123.154334393984
10__2____1__IT_1,40.4246406998744,-3.80699726541358,7000015,123.429488783153
10__2____1__IT_1,40.4246883690335,-3.80707875963222,7000016,123.713349343964
10__2____1__IT_1,40.4247360720322,-3.80715539877789,7000017,124.005595113973
10__2____1__IT_1,40.4247776714875,-3.80722063332594,7000018,124.305048561734
10__2____1__IT_1,40.4248413167806,-3.80731688568892,7000019,124.615299687693
10__2____1__IT_1,40.4248951796335,-3.80739683389418,7000020,124.934592377957
10__2____1__IT_1,40.4249907457268,-3.80752745460637,7000021,125.269225512136
10__2____1__IT_1,40.4250520181049,-3.80760910931687,7000022,125.613566713313
10__2____1__IT_1,40.4251255810865,-3.80770224299516,7000023,125.969270430424
10__2____1__IT_1,40.4251954900529,-3.80778723944521,7000024,126.335567307042
10__2____1__IT_1,40.4252666689223,-3.80786739865367,7000025,126.712288828178
10__2____1__IT_1,40.4253132936757,-3.80792136548251,7000026,127.095920280171
10__2____1__IT_1,40.425382031977,-3.80799663711036,7000027,127.489501507323
10__2____1__IT_1,40.425452031204,-3.80806868889916,7000028,127.892969076986
10__2____1__IT_1,40.4255257408702,-3.80814078524952,7000029,128.306652149019
10__2____1__IT_1,40.4255982234514,-3.8082112465064,7000030,128.730358612922
10__2____1__IT_1,40.4256719669703,-3.80827848791608,7000031,129.164042524241
10__2____1__IT_1,40.4258195081711,-3.80840487803793,7000032,129.617301955734
10__2____1__IT_1,40.4259867834166,-3.80853959884677,7000033,130.092365257873
10__2____1__IT_1,40.4260839691188,-3.80861521256492,7000034,130.579979718304
10__2____1__IT_1,40.426591971575,-3.80901945118545,7000035,131.133593935195
10__2____1__IT_1,40.4267760227499,-3.80916690328667,7000036,131.711164040857
10__2____1__IT_1,40.4274772999914,-3.80972137783127,7000037,132.379687338245
10__2____1__IT_1,40.4275931410866,-3.80981301741379,7000038,133.063236911215
10__2____1__IT_1,40.4276677867379,-3.80987809147187,7000039,133.7567430639
10__2____1__IT_1,40.4277408847471,-3.80994515401477,7000040,134.460159144775
10__2____1__IT_1,40.4278108476939,-3.81002220457922,7000041,135.17372600145
10__2____1__IT_1,40.4278746247976,-3.81010720570305,7000042,135.897398081546
